web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1584086747-899","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Lacie","so very disappointed","Reviewed in the United States on September 15, 2016","I love the Harry Potter books and world. I love JK Rowling's writing. This is not her writing and it is my opinion that her name she not be associated with this. The plot is terrible and horribly predictable, and just...bad.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&filterByStar=one_star&pageNumber=90&reviewerType=all_reviews&sortBy=recent"
"1584086917-1634","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Nancy Davis","You can add this book to your collections of The Hobbit cartoons and the Star Wars Christmas Special!","Reviewed in the United States on August 2, 2016","From the beginning, there was the expectations of a script and an understanding for its unique perspective - but nothing excuses poor dialogue with flat-out awful phrasing. The plot was no better than a weak fan-fiction post, while the main characters reflected NOTHING of themselves from the original stories. The writers had no sense of the mechanics behind the world of HP and continually bumped around in the dark from scene to scene ... Jumpy and elementary!
As a long time HP fan (since 2000), my experience reading the book was a struggle and an embarrassment. You can add this book to your collections of The Hobbit cartoons and the Star Wars Christmas Special - at the very back of your closet, on the highest shelf (if not already returned, or bequeathed to an unsuspecting relative).","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_164?ie=UTF8&filterByStar=one_star&pageNumber=164&reviewerType=all_reviews&sortBy=recent"
"1584086813-1187","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Debra G. Allen","Thanks for the reviews!","Reviewed in the United States on August 15, 2016","Wow, so glad I read these reviews. I think I will keep my memories intact and skip this one.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_119?ie=UTF8&filterByStar=one_star&pageNumber=119&reviewerType=all_reviews&sortBy=recent"
"1584086573-171","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Sandi","One Star","Reviewed in the United States on September 16, 2017","I did NOT like this book!!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&filterByStar=one_star&pageNumber=18&reviewerType=all_reviews&sortBy=recent"
"1584086834-1278","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Masha","Expecto Disappointment!","Reviewed in the United States on August 10, 2016","NOTE: I love the Harry Potter series, and have read every book and seen every movie many times. I've also read a lot of fanfiction for this series. This will be important.

Potterverse Trivia: Did you know that the Italians have been fairly open about their magical population since the Renaissance? Because some of the greatest political dynasties across the Iberian peninsula were made up of both “Amagia” (Muggles) and Wizards, the existence of a magically-endowed sect of the population was something of an open secret, all the way through the 1800s. These same dynasties were responsible for starting the Patria Dei Academia for young Wizards and Witches in the late 15th century, with one house for each of the families who participated: Medici, Borgia, Sforza, and Gonzaga. The Patria Dei Academia was one of the first of its kind, and served as a model for Wizarding Schools worldwide; it still operates to this day.

 I just made that up! Did you see how easy it was? With all the potential behind Harry Potter’s universe, it should not be hard to write a good Harry Potter story, especially not for the original author. Yet a good Harry Potter story, Harry Potter and the Cursed Child is not.

 Some background is in order. As an official continuation of the Harry Potter series, Cursed Child was hyped into the stratosphere by fans. Sure, it was a play and not a novel, and sure, the casting choices caused controversy, but none of those factors could deflate fans’ enthusiasm for J.K. Rowling’s next chapter in the series. Except, as it turned out, it wasn’t Rowling’s work at all, instead being penned by one Jack Thorne. Thorne’s previous credits include Skins, a soap-operatic look at the lives of dysfunctional West End teenagers, and other works you probably haven’t heard of. Bear that in mind when you read the play, because the cover tries to convince you that J.K. Rowling actually wrote it.

  With that out of the way, where do we even begin? The story focuses on Harry Potter’s angsty prune of a son, Albus Severus Potter, who suffers from middle child syndrome like Mary Mallon suffered from typhoid fever. He’s angsty about the prospect of being sorted into Slytherin, which – of course – he is. This alienates him from his childhood friend Rose Granger-Weasley, a brat devoid of any redeeming features whose appearance in-story is mercifully brief. However, it does give him a new friend in Draco Malfoy’s adorkable son Scorpius, who provides most of the story’s mounting homoerotic subtext. In the meantime, old characters are scooped out into unlikeable and soulless shells of their former selves, drama is forced down the audience’s throats, and nobody has a pleasant time. Speaking of time, there is time travel involved.

 So, in case you couldn’t tell, this is Rowling writing her own fanfiction. The “dream team” – really the Unforgivable Curses – of Rowling, Thorne, and director John Tiffany liberally ape ideas that Potter fans have appropriated ever since the last book’s release. Albus and Harry have a strained relationship because of Harry’s reputation? Check. Albus ends up sorted into Slytherin and becomes a whinging angst melon? Check. Albus befriends Scorpius and sets the hearts of shippers aflutter? Check. Ron and his family are cast unfairly as unsympathetic twits? Check. A silver-haired Manic Pixie Dream Witch who steals the heart of our young protagonist? Check. Time travel to fix Harry’s mistakes (well, one mistake)? Check, then go back and check again! On their own, most of these are not bad things, and fans have been using them for years. When jammed haphazardly into a single story just so they’re all in there, like the world’s worst game of Tetris, they amount to an annoying pile of blocks.

 Bad ideas are one way to kill a story, but the Terrible Trio ensured a dirt nap with their ridiculous execution. Most lines in the play suffer from unnecessary verbiage, more in need of pruning than the Forbidden Forest. You could shave at least a third of the book just by removing unneeded words. Worse than what they include, though, is what they omit. Albus’s first three years of Hogwarts are glossed over in graceless montage, as if to indicate the playwright had an idea of things that could happen, but gave up and got plastered on Butterbeer. When the time travel plot kicks off, it focuses on saving a tertiary character, Cedric Diggory, by eliminating him from the Triwizard Tournament. This is as opposed to, say, giving Dumbledore a list of all the Horcruxes and preventing the entire second Wizarding War. The best way to describe their goal is “tangential”, and even that is putting it gently.

 In fact, the whole logic of Cursed Child is questionable at best, and at worst slips down the proverbial stairs and hits its head on every step. A key plot point early in the piece involves rumors surrounding poor Scorpius’s parentage. What are these rumors, you ask? Well, the prevailing word is that Draco was infertile, so he sent his wife back in time via Time-Turner to be impregnated by You-Know-Who, resulting in Scorpius. To reiterate: Scorpius is Voldermort’s son because of time travel. The entire Wizarding World takes this rumor at face value.

 …Erm, Mr. Thorne, do you think you could have given Scorpius a dramatic backstory without making literally every other Witch and Wizard look like a tinfoil-hatted dunce?!

 “No can do, I’m too busy trying to drink my weight in Butterbeer!”

 There are other plot twists in the book, nearly all of them as insipid and poorly thought-out, but I won’t spoil them for those of you not put off by this review.

 The play does have its good points, ironically related to its Slytherin cast. Snape appears in an alternate universe caused by time-shenanigans (Spoiler Alert!), and I’m happy to report that he is as dynamic, emotionally complex, and courageous as ever. He might have been the only character the team actually put thought into. Draco also goes through a character arc which makes him sympathetic without losing too much of his dignity, and his son is the best part of most of the play. Also, the unholy trinity use the Trolley Witch, an incidental character at best, in an interesting way that basically makes her the Potterverse equivalent of Silent Hill 2’s Pyramid Head. Her scene is one of the best, and most imaginative, in the whole trainwreck of a script.

 Overall, it’s ambiguous as to who the titular Cursed Child is, but the book is a curse unto itself. Not only does it disappoint the expectations of loyal fans, it derails existing canon and fails to capture the magic that made the series special. There are only so many things that can be done with the core cast and their slice of the Wizarding World, but this monstrous book of monotony should not have been one of them. With Fantastic Beasts just on the horizon, and Rowling actually writing its script, your money would be better saved on tickets for that.

 Mischief Managed.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_128?ie=UTF8&filterByStar=one_star&pageNumber=128&reviewerType=all_reviews&sortBy=recent"
"1584086795-1104","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Tiggers Mom","J.K. Rowling should have stopped with book 7","Reviewed in the United States on August 23, 2016","None of the magic of the previous stories, just convoluted, contrived, and overly long.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&filterByStar=one_star&pageNumber=111&reviewerType=all_reviews&sortBy=recent"
"1584086723-801","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Willa","One Star","Reviewed in the United States on September 29, 2016","It is written like a play do not like it","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_81?ie=UTF8&filterByStar=one_star&pageNumber=81&reviewerType=all_reviews&sortBy=recent"
"1584086634-425","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Jaime Estrada","My best way to describe this book","Reviewed in the United States on November 21, 2016","Warning do not read this book!! This book is a Squib. My best way to describe this book; here is no magic in it. Rowling has managed to destroy her characters in one single book. The pattern that has followed all Potter books is gone. You will be horrified in the lack of creativity that was present in all the other Potter reads.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&filterByStar=one_star&pageNumber=43&reviewerType=all_reviews&sortBy=recent"
"1584086643-469","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Noelle Posadas","I loved the idea of continuing the series and following the ...","Reviewed in the United States on November 3, 2016","I am a long time fan of the Harry Potter series and was skeptical about this book from the get go. I didn't even order a copy until weeks after it came out. I loved the idea of continuing the series and following the next generation, but this was written like a poor fan fiction.

The way this book trampled over the original series was in a way horrifying. Taking something I truly love and manipulating it to create a dumb story about even dumber kids. It becomes very hard to believe that Harry would have a child so dumb.

Many people told me to read this as if it was a fan fiction to help improve my opinion of it, but it didn't work. I find it hard to believe a true fan would create a story that would so manipulate the original material.

I can't recommend this book in the slightest. It makes me sad that this is canon.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&filterByStar=one_star&pageNumber=47&reviewerType=all_reviews&sortBy=recent"
"1584086619-367","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","roshell","One Star","Reviewed in the United States on December 26, 2016","It was very disappointing. I'm surprised J.K. Rowling allowed it to be published.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&filterByStar=one_star&pageNumber=37&reviewerType=all_reviews&sortBy=recent"
"1584086836-1287","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","alisha","Bad Fan Fiction","Reviewed in the United States on August 10, 2016","Reads like bad fan fiction. I'm surprised that J.K. Rowling would endorse this. It lacks the magic and imagination of the original stories. I will say that I found the relationship between Scorpius and Albus endearing. However, that was not enough to make up for the terribly thin plot or the destruction of the original characters.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_129?ie=UTF8&filterByStar=one_star&pageNumber=129&reviewerType=all_reviews&sortBy=recent"
"1584086743-881","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Jorbatroth","One Real Parent","Reviewed in the United States on September 22, 2016","This isn't the 8th book nd it is the script foe a play. I am fine with that, what isn't fine is the fact that the whole thing makes no sense. SPOILERS AHEAD. Alowing for the fact that we are to believe that Voldemort had a child with Bellatrix and that she woud have very recently given birth to said child before the Battle of Hogwarts. As well as the notion that there is a new time turner that will propel you back to your own time. Looking past those issues the time travel question and solution at Godric's Hollow makes no sense what so ever. In order for the boys to get a hold of the blanket they would have to make sure events transpire correctly therefore solving the problem.
With the introduction of a new prophesy I had assumed the writter was going to make Volemorets daughter misenterpret her role. She could have been the unknown child and lead her father to his downfall. Instead it is forgotten and suppossedly unfullfilled meaning all prophesies are avoidable and Harry, even after chosen by Voldemort, didn't have to face him. Thus making alot of talk between Dumbledore and Harry pointless.
Lastly, I just want to say that Draco was the only decent and semi-compitent adult in the entire thing. Harry hadn't grown since year 7, Ginny became pointless just like Ron, and Hermione was only good for holding meetings and being really bad at her job. Draco suffered, lost his wife, trying to rebuild his family name after his father, and constently begged Harry to say something about terrible rumors going around about his son.

If you are a diehard fan of the series you already have read this but if not dont bother it is pointless.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_89?ie=UTF8&filterByStar=one_star&pageNumber=89&reviewerType=all_reviews&sortBy=recent"
"1584086643-467","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Schmidt","Don't bother buying this when there is better fan fiction for free!","Reviewed in the United States on November 3, 2016","I am a huge Harry Potter fan and have been since PoA came out in paperback. I've re-read them more times than I can count, seen all the movies, even been to Wizard Rock concerts. This is just not what I've come to expect from something with J.K. Rowling's name. The plot is terrible and full of holes, and there are so many continuity errors I can't even list them all. The big twist makes no sense and it doesn't even seem remotely possible that the characters wouldn't have known about it during DH. I had no problem with the script format, some of my favorite stories are scripts! It's just that I have read plenty of fan fiction that does more justice to the Wizarding World universe than this rubbish.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&filterByStar=one_star&pageNumber=47&reviewerType=all_reviews&sortBy=recent"
"1584086921-1657","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","S. Sansom","Not like the other books AT ALL!","Reviewed in the United States on August 2, 2016","So disappointing. The character development was shallow it non-existent. The plot was predictable and uninspired. This does not seem like J.K. Rowling. She is my favorite author and I love love love all the other Harry Potter books. I've read them over and over. I will not be re-reading this book. I wish I could un-read it.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_166?ie=UTF8&filterByStar=one_star&pageNumber=166&reviewerType=all_reviews&sortBy=recent"
"1584086775-1013","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","lauren","Worst thing you could read better off reading a fanfiction","Reviewed in the United States on September 1, 2016","Horrible store horrible plot, pure cannon
Wish I did not waste my money on this book/play whatever they are calling it.
You are better of saving your money and reading a fan fiction which would have a better story line and would not butcher characters personalities and values","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&filterByStar=one_star&pageNumber=102&reviewerType=all_reviews&sortBy=recent"
"1584086732-849","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Mother of 2 girls","Disappointing","Reviewed in the United States on September 29, 2016","I was expecting a novel. The screenplay seemed like a cheap way out of real work.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&filterByStar=one_star&pageNumber=85&reviewerType=all_reviews&sortBy=recent"
"1584086658-522","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","russ117044","One Star","Reviewed in the United States on October 18, 2016","Harry potter sucks...","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&filterByStar=one_star&pageNumber=53&reviewerType=all_reviews&sortBy=recent"
"1584086808-1167","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Amazoncus Tomer","Riding coattails like never before!","Reviewed in the United States on August 17, 2016","Yeah, you've probably already made the decision to buy this book because it says Harry Potter at the top and J.K. Rowling at the bottom.

I know I did.

You get this tome home, it undulates wickedly in your hands. A new story! A new format? Whatever, Rowling has never written anything we didn't like. No matter the waling sound drifting from the pages...

So you start into it and immediately your favourite characters are there. Only it isn't them. None of their mannerisms are left intact. Magic doesn't work like it should. Every single character, be it man or woman, adult or child, minister or muggle, talks like the same depressed adult trying to put on a brave face just to meet his deadline.

You slam the cover shut, your eyes streaming with tears. How? How could she do this?

Then you see it. She didn't write it.

Oh no. You've bought fanfiction. You've PAID for FANFICTION. Badly written to boot!

But I'd forgive it all - ALL OF IT - if I got the slightest inkling that Thorne was actually a fan. Or had read the books.
Any of them!
Instead, the whole book seems to be written from the point of view of someone who spent an evening watching the Goblet of Fire movie and spent the rest of the evening in the Harry Potter wiki. If this is true, I would invite Mr Thorne to read the following entries more closely:

[...]
[...]
[...]

Now, yes, there are a few folks here dismissing the problems because the series was meant for children. Which is insane. The cultural footprint of the series ought to back me up, though, honestly, I think C.S. Lewis beat me to anything I could say with this little gem:
""...When I became a man I put away childish things, including the fear of childishness and the desire to be very grown up.""

Anywho, if you're still with me, I find it only polite to inform you that the spoilers are gonna start here and I'm gonna just start listing the parts that made me angry.

That's it, stop reading here if you still are going to read it and want nothing spoilt (though, admittedly, spoiling something already rancid isn't all that terrible, is it?)

Very well. I thank you in advance for your patience.

Right, so the character development that happened in the actual novels is gone. It's not here anymore. So Hermione is dull-witted and useless. Ron has become an alcoholic and for some reason a surly Fred-replacement. Harry doesn't seem to have any memory of coming to terms with Dumbledore's past, of his decision to save Draco and the mutual respect that developed, or of his childhood circumstances. I mean, maybe our hero underwent a massive stroke and refused treatment at St Mungo's. Also, Voldemort - who I'll remind everyone is basically a Lich - had sex (and I'm gonna just clarify that he is not ""alive"" per se, but essentially ""undead"") with Bellatrix (with Rodolfus' approval no less) in order to generate the book's personal antagonist. What is the purpose? A wizard chooses undeath just so that he doesn't need children! That's the whole point! He's immortal now!

When they start changing time, it gets worse. The author seems to have a thing for the Butterfly Effect and had things like Ron marrying Padma and Cedric Diggory becoming a Death Eater. Finally, our ponderous playwright engineers a scene in which Harry watches his parents get murdered! I might have been engaged - and thus disgusted - but this bloke forgot to explain how any of our erstwhile Time Lords manage to see straight through the Fidelius Charm that I guess just got ret-conned straight out of cannon by this mangy pile of ink and paper.

I suppose the problem, when you just get down to it, is that this reads like Doctor Who fanfiction and not Harry Potter. Indeed, you could name the characters literally anything else and the story would not change a bit. This feels like a personal story, one the author wanted to get out but could not get it published because, frankly, the dialogue is disjointed and sounds like a single adult arguing with the demon's inside his head. I began reading the lines in my head with a comically flat delivery. As if none of the people involved would even make eye contact with one another, which at least boosted the entertainment value of the book marginally.

Again, thank you for reading. Hopefully, I have saved you a bit of money. If not, I hope you enjoyed the venting just as I enjoyed reading some of the other reviews. Some of them are really quite clever and thought out. You should read those instead of Harry Potter and the Cursed Child.

Good night, everybody!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_117?ie=UTF8&filterByStar=one_star&pageNumber=117&reviewerType=all_reviews&sortBy=recent"
"1584086851-1357","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Kindle Customer","So disappointing","Reviewed in the United States on August 7, 2016","All the other bad reviews you've read are right. I know it's Harry Potter  and you don't want to believe that it's awful. But it is. I didn't want to believe it either. It's got no soul, no heart, no trace of the wonderfully descriptive world of magic we all love. And like a lot of reviews have said regarding the storyline, I agree-- what the? Sigh. Save yourselves. The reviews are a better read.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&filterByStar=one_star&pageNumber=136&reviewerType=all_reviews&sortBy=recent"
"1584086615-344","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Tiffany Hardin","While it is true that I find this piece to ...","Reviewed in the United States on January 7, 2017","While it is true that I find this piece to be full of plot holes and something you might find low rated on fanfiction.net I do see what they were trying to do with this. I just do not myself agree with it.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&filterByStar=one_star&pageNumber=35&reviewerType=all_reviews&sortBy=recent"
"1584086617-356","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Ettienne","One Star","Reviewed in the United States on December 30, 2016","A great disappointment","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&filterByStar=one_star&pageNumber=36&reviewerType=all_reviews&sortBy=recent"
"1584086780-1039","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Amazon Customer","Don't buy it or go to see it.  It isn't worth it.","Reviewed in the United States on August 29, 2016","This is just somebody looking to make a buck on a brilliant original series.  How J. K. Rowling could lend her name to this hollow excuse for a story  is astounding.  J. K. please do your own writing from now on, you are brilliant this was tripe from start to finish.  Many of us are dying to see what happens to Harry and the crew after the battle of Hogwarts.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&filterByStar=one_star&pageNumber=104&reviewerType=all_reviews&sortBy=recent"
"1584086688-643","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Garth James","Loved the Harry Potter novels","Reviewed in the United States on October 4, 2016","It was awful.. Loved the Harry Potter novels.. Hated reading the play... Got through about 15 pages and erased it from my Kindle.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_65?ie=UTF8&filterByStar=one_star&pageNumber=65&reviewerType=all_reviews&sortBy=recent"
"1584086710-745","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","Shanna","Very disappointing.","Reviewed in the United States on October 2, 2016","Not at all what I was expecting from such a brilliant series.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&filterByStar=one_star&pageNumber=75&reviewerType=all_reviews&sortBy=recent"
"1584086970-1869","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=one_star","BJ","One Star","Reviewed in the United States on July 31, 2016","this Book Stinks And I Bought Two","1.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_187?ie=UTF8&filterByStar=one_star&pageNumber=187&reviewerType=all_reviews&sortBy=recent"
